MQ2,MQ7,Flame,isFlame
72,85,277,1
119,81,951,1
118,82,955,1
96,85,950,0
76,99,969,0
92,285,938,1
79,122,953,0
89,174,945,0
83,144,75,1
89,295,949,1
81,134,966,0
82,92,88,1
79,122,953,0
98,90,963,0
98,90,956,0
99,80,953,0
79,124,933,0
100,81,950,0
104,98,936,1
79,125,947,0
109,101,935,1
99,95,957,0
75,78,521,1
99,93,961,0
73,90,287,1
98,95,963,0
98,89,966,0
115,85,954,1
92,263,948,1
78,152,968,0
72,91,477,1
106,102,937,1
90,115,929,0
99,83,954,0
75,85,971,0
121,83,953,1
85,167,949,0
132,81,952,1
73,86,92,1
84,127,968,0
98,95,958,0
72,93,472,1
79,121,929,0
89,267,953,1
99,82,949,0
101,91,968,1
70,81,970,0
75,86,973,0
77,271,973,1
100,81,960,0
79,123,963,0
105,95,964,1
86,137,80,1
99,88,950,0
85,167,949,0
100,85,958,0
100,82,950,0
75,89,86,1
72,91,84,1
74,118,968,0
100,80,954,0
96,82,957,0
75,88,283,1
114,86,955,1
97,84,952,0
85,143,78,1
99,94,965,0
82,138,70,1
70,87,470,1
79,97,969,0
108,86,954,1
70,83,971,0
100,95,960,0
99,97,964,0
78,85,679,1
99,80,953,0
71,89,974,0
80,90,383,1
102,82,955,1
99,81,955,0
103,83,955,1
100,85,949,0
115,99,942,1
85,174,944,0
77,97,677,1
112,86,958,1
123,92,958,1
73,85,94,1
80,94,82,1
98,89,955,0
100,90,954,0
100,91,959,0
74,95,681,1
102,98,964,1
97,99,965,0
99,96,960,0
72,86,84,1
100,80,952,0
106,88,953,1
81,93,93,1
97,94,958,0
76,88,555,1
75,84,968,0
111,92,946,1
75,84,973,0
116,94,961,1
125,89,962,1
75,89,89,1
98,99,962,0
100,89,960,0
100,83,959,0
98,89,961,0
82,154,948,0
99,98,963,0
113,89,956,1
73,82,518,1
100,90,954,0
136,90,950,1
86,81,970,0
80,127,966,0
115,89,947,1
99,86,958,0
100,84,956,0
100,83,958,0
84,112,968,0
77,105,967,0
100,94,940,0
100,87,956,0
131,84,955,1
73,149,969,0
82,87,83,1
81,103,972,0
82,193,944,0
83,122,947,0
77,98,84,1
113,91,949,1
89,261,950,1
100,85,958,0
123,88,950,1
80,96,370,1
83,156,946,0
86,130,968,0
74,88,277,1
125,92,956,1
100,95,943,0
121,94,950,1
78,89,546,1
83,84,956,0
75,72,970,0
98,83,954,0
100,81,950,0
77,134,77,1
84,142,969,0
84,127,968,0
99,94,967,0
97,100,966,0
100,83,958,0
99,84,957,0
100,81,960,0
78,89,86,1
97,81,951,0
131,84,948,1
99,98,958,0
79,123,963,0
100,97,965,0
100,85,954,0
79,127,939,0
73,93,83,1
90,337,954,1
118,95,960,1
77,86,86,1
78,119,927,0
99,88,952,0
122,83,949,1
106,81,959,1
99,89,963,0
100,89,960,0
126,93,958,1
97,92,967,0
99,98,967,0
80,83,551,1
100,87,958,0
78,88,88,1
109,81,952,1
123,89,958,1
97,83,950,0
100,86,955,0
72,100,678,1
71,298,963,1
88,263,952,1
129,100,962,1
76,89,81,1
86,81,970,0
99,83,950,0
91,336,925,1
100,85,958,0
99,96,967,0
100,97,938,0
78,82,341,1
75,84,320,1
96,85,956,0
118,89,949,1
77,81,672,1
99,96,960,0
96,85,950,0
127,89,953,1
97,89,958,0
115,82,954,1
76,101,969,0
114,88,958,1
98,83,954,0
100,85,954,0
78,90,317,1
98,83,956,0
83,136,71,1
83,98,73,1
124,88,951,1
104,103,960,1
102,83,958,1
80,106,966,0
73,162,968,0
100,87,951,0
80,85,396,1
126,82,950,1
106,97,963,1
87,191,947,0
86,292,951,1
131,82,952,1
84,265,944,1
77,85,379,1
80,89,676,1
99,84,953,0
79,97,80,1
95,285,940,1
69,80,969,0
73,87,284,1
82,91,280,1
109,97,942,1
73,165,969,0
76,90,89,1
96,87,954,0
78,142,71,1
100,81,953,0
71,302,966,1
97,96,962,0
84,180,945,0
85,97,81,1
77,85,341,1
76,89,282,1
81,88,90,1
80,177,955,0
78,89,327,1
77,84,382,1
76,87,88,1
93,297,947,1
120,89,951,1
100,96,960,0
74,303,973,1
76,86,396,1
105,82,955,1
135,92,954,1
111,98,940,1
92,266,954,1
117,88,960,1
97,99,958,0
116,91,954,1
98,95,958,0
84,180,945,0
99,89,957,0
77,91,85,1
76,105,970,0
100,94,957,0
86,208,948,0
77,100,83,1
91,294,945,1
80,101,673,1
98,83,954,0
70,79,520,1
86,96,78,1
79,90,326,1
78,89,85,1
120,88,952,1
99,80,953,0
77,98,677,1
111,100,932,1
100,83,958,0
107,93,965,1
114,93,955,1
98,94,959,0
99,96,935,0
109,90,951,1
77,141,72,1
79,140,947,0
81,87,82,1
88,266,945,1
96,85,950,0
96,80,951,0
75,82,521,1
79,88,681,1
79,94,126,1
91,271,951,1
98,99,967,0
97,96,962,0
101,99,967,1
105,102,957,1
89,334,927,1
99,96,961,0
88,337,950,1
99,98,959,0
75,84,968,0
76,299,972,1
83,82,961,0
81,130,956,0
99,80,959,0
78,94,84,1
99,96,962,0
88,85,935,0
81,104,74,1
100,82,955,0
98,90,953,0
118,88,954,1
100,84,959,0
98,94,959,0
125,83,952,1
80,85,389,1
121,91,954,1
84,96,78,1
98,90,956,0
80,133,80,1
83,92,73,1
107,106,954,1
106,92,940,1
81,141,969,0
119,89,958,1
99,89,959,0
100,98,941,0
117,100,960,1
78,98,965,0
80,93,474,1
98,90,968,0
100,87,956,0
73,94,374,1
122,87,961,1
75,85,971,0
69,276,966,1
99,82,955,0
99,97,961,0
105,98,968,1
77,90,471,1
99,101,960,0
100,96,943,0
108,89,956,1
77,92,91,1
92,341,955,1
118,93,946,1
71,279,971,1
121,85,954,1
131,89,956,1
78,94,286,1
100,88,959,0
77,85,86,1
134,86,956,1
84,165,948,0
78,96,91,1
111,98,955,1
115,93,951,1
115,91,957,1
78,87,963,0
112,100,965,1
99,88,952,0
96,85,958,0
80,92,86,1
74,228,969,0
99,81,957,0
69,80,969,0
104,90,952,1
80,93,82,1
73,80,555,1
104,93,941,1
79,122,930,0
70,81,970,0
79,122,953,0
84,143,970,0
84,104,73,1
76,144,74,1
76,88,91,1
79,140,947,0
90,343,923,1
99,89,959,0
86,81,970,0
91,343,929,1
99,89,965,0
78,96,963,0
108,95,938,1
99,90,959,0
70,80,520,1
78,114,945,0
100,85,950,0
71,84,517,1
100,86,955,0
88,266,945,1
126,84,960,1
87,190,946,0
114,87,954,1
120,92,961,1
71,92,472,1
80,87,672,1
78,91,965,0
83,98,78,1
99,101,960,0
78,98,965,0
77,88,76,1
102,99,964,1
104,85,952,1
76,93,93,1
100,89,956,0
100,83,958,0
76,106,80,1
83,83,960,0
112,79,954,1
75,85,973,0
100,89,949,0
70,81,970,0
100,94,958,0
73,90,89,1
97,93,964,0
99,84,957,0
99,82,949,0
73,82,680,1
85,293,949,1
99,83,960,0
106,88,950,1
105,85,953,1
75,99,80,1
80,88,83,1
99,98,967,0
78,83,471,1
86,132,75,1
74,296,973,1
100,87,951,0
99,89,959,0
100,98,959,0
99,91,942,0
72,89,87,1
108,85,956,1
100,87,952,0
103,82,956,1
71,272,974,1
85,290,941,1
69,81,970,0
97,99,965,0
85,188,944,0
85,113,969,0
97,83,950,0
99,82,955,0
79,123,963,0
100,80,959,0
80,116,966,0
79,298,965,1
100,95,943,0
100,87,952,0
86,206,942,0
70,80,680,1
103,94,958,1
98,90,956,0
108,91,958,1
87,191,947,0
100,85,955,0
76,103,969,0
97,88,952,0
80,127,966,0
83,92,372,1
78,101,76,1
76,95,75,1
84,103,75,1
100,84,959,0
95,335,924,1
99,98,967,0
83,262,952,1
96,80,951,0
89,174,945,0
98,85,959,0
99,81,957,0
80,154,949,0
80,93,128,1
116,89,954,1
93,263,949,1
115,105,937,1
70,82,958,0
74,96,87,1
71,274,967,1
122,82,954,1
99,94,958,0
75,86,828,0
74,83,679,1
116,94,962,1
123,84,957,1
88,261,954,1
101,85,951,1
99,89,951,0
78,104,962,0
79,81,679,1
100,92,960,0
106,97,938,1
74,84,279,1
86,182,949,0
129,92,956,1
100,92,945,0
85,285,943,1
99,96,962,0
70,82,388,1
116,94,940,1
107,93,943,1
99,89,959,0
100,85,955,0
75,91,95,1
112,89,958,1
79,83,523,1
77,94,128,1
99,98,944,0
100,82,950,0
72,88,520,1
100,94,958,0
76,103,969,0
104,91,958,1
72,81,515,1
77,107,970,0
79,123,963,0
97,92,967,0
100,80,959,0
101,85,954,1
99,97,966,0
85,290,940,1
88,341,953,1
100,93,960,0
73,182,969,0
100,97,967,0
85,188,944,0
98,83,954,0
90,291,944,1
83,82,959,0
104,85,956,1
113,97,935,1
77,91,80,1
75,82,680,1
129,101,958,1
122,87,956,1
99,96,958,0
110,98,940,1
100,88,957,0
74,113,969,0
107,85,958,1
88,85,935,0
98,81,953,0
80,88,552,1
98,81,953,0
98,89,954,0
74,305,964,1
84,134,947,0
75,84,973,0
84,114,968,0
99,88,952,0
84,180,947,0
100,90,960,0
105,87,958,1
71,81,393,1
114,84,949,1
73,91,85,1
99,95,965,0
99,92,958,0
74,86,386,1
87,290,949,1
84,129,947,0
85,136,969,0
122,89,962,1
99,81,955,0
114,93,934,1
88,248,949,0
80,91,87,1
69,80,969,0
97,96,959,0
79,140,947,0
84,144,75,1
85,290,944,1
80,105,81,1
75,91,126,1
100,90,959,0
117,85,956,1
98,92,958,0
76,93,90,1
86,81,970,0
72,86,284,1
97,81,951,0
136,80,957,1
108,83,949,1
120,90,953,1
76,99,969,0
99,88,951,0
77,85,961,0
98,89,961,0
85,140,969,0
100,91,957,0
77,85,961,0
126,92,958,1
121,81,953,1
100,90,954,0
78,90,84,1
70,82,969,0
97,91,962,0
97,100,964,0
126,88,957,1
80,88,477,1
99,96,936,0
97,90,965,0
101,82,955,1
75,299,964,1
85,167,949,0
97,338,949,1
82,148,970,0
136,80,951,1
80,116,966,0
99,94,962,0
100,82,950,0
131,85,951,1
80,98,373,1
99,87,957,0
98,91,962,0
100,94,957,0
97,91,962,0
115,83,956,1
98,83,954,0
99,81,959,0
76,105,970,0
69,80,970,0
91,340,953,1
77,98,365,1
75,84,973,0
80,82,547,1
83,82,961,0
78,83,387,1
126,97,953,1
79,95,125,1
98,89,961,0
98,80,950,0
100,87,956,0
97,81,952,0
77,134,943,0
75,88,680,1
106,99,937,1
73,94,87,1
72,271,965,1
75,107,970,0
80,99,88,1
87,213,948,0
116,97,939,1
122,89,952,1
99,92,958,0
73,211,968,0
91,346,946,1
100,91,959,0
133,82,954,1
105,97,941,1
98,94,964,0
100,94,940,0
98,81,955,0
100,96,961,0
99,80,959,0
72,300,971,1
84,131,72,1
99,96,960,0
99,86,958,0
116,90,951,1
99,97,962,0
80,85,279,1
101,83,954,1
88,266,949,1
123,90,951,1
123,94,953,1
98,92,958,0
100,94,958,0
73,86,92,1
81,147,965,0
114,93,958,1
124,90,958,1
76,91,84,1
104,97,962,1
96,85,956,0
80,93,91,1
79,122,953,0
77,120,943,0
97,345,955,1
81,89,285,1
99,90,966,0
99,100,962,0
73,93,85,1
99,97,939,0
81,96,80,1
77,134,943,0
111,84,958,1
99,100,961,0
85,111,969,0
100,86,957,0
90,340,949,1
74,90,77,1
101,97,942,1
75,85,970,0
118,88,954,1
126,90,949,1
99,94,965,0
104,81,952,1
77,134,943,0
91,399,952,1
83,82,961,0
100,81,950,0
74,99,83,1
119,92,957,1
72,305,971,1
74,87,477,1
75,94,367,1
112,90,951,1
74,87,323,1
100,88,959,0
81,96,74,1
77,82,380,1
75,95,84,1
133,88,958,1
73,85,960,0
84,292,949,1
76,92,73,1
111,102,940,1
98,99,966,0
97,99,961,0
119,93,952,1
97,99,965,0
75,91,372,1
79,185,962,0
120,91,957,1
100,85,954,0
99,95,965,0
100,94,961,0
100,87,958,0
76,101,969,0
129,82,959,1
72,270,968,1
106,86,953,1
73,84,683,1
78,157,970,0
77,83,392,1
79,88,386,1
97,84,954,0
82,160,944,0
99,97,959,0
100,87,951,0
128,91,958,1
99,98,941,0
72,93,323,1
116,91,959,1
84,184,950,0
78,138,944,0
77,135,72,1
74,78,523,1
134,82,954,1
79,96,81,1
99,97,961,0
75,85,969,0
102,96,958,1
117,93,953,1
99,88,952,0
100,92,958,0
130,98,957,1
75,91,471,1
119,83,951,1
108,91,953,1
70,304,964,1
72,84,548,1
83,84,956,0
89,293,940,1
73,86,89,1
98,84,959,0
98,95,960,0
102,87,959,1
99,96,935,0
106,90,966,1
130,85,956,1
87,190,946,0
72,86,688,1
73,270,972,1
93,395,949,1
97,90,965,0
99,93,961,0
75,107,970,0
80,134,966,0
76,100,81,1
75,72,970,0
85,111,969,0
108,96,961,1
86,110,927,0
71,92,476,1
120,87,954,1
99,95,957,0
97,97,968,0
86,206,942,0
99,89,951,0
98,342,947,1
89,343,924,1
73,95,82,1
79,92,87,1
87,116,969,0
109,95,940,1
98,81,953,0
116,100,931,1
99,91,942,0
126,89,957,1
99,96,962,0
80,301,966,1
100,92,965,0
107,94,964,1
96,400,949,1
100,86,955,0
83,296,947,1
82,193,944,0
88,214,948,0
76,83,960,0
108,83,950,1
78,89,964,0
76,84,382,1
69,81,962,0
99,90,967,0
87,213,948,0
130,90,951,1
81,89,86,1
97,98,965,0
100,84,960,0
98,92,967,0
120,88,951,1
73,84,551,1
108,89,956,1
100,87,952,0
108,95,939,1
81,134,966,0
83,83,959,0
78,98,77,1
99,92,959,0
82,148,970,0
120,92,955,1
102,105,960,1
99,87,957,0
106,85,950,1
99,86,960,0
84,180,945,0
74,274,972,1
78,115,949,0
88,342,924,1
105,87,953,1
80,81,394,1
114,88,951,1
99,80,951,0
89,234,940,0
99,97,939,0
76,83,956,0
72,87,379,1
86,182,949,0
76,92,89,1
77,91,92,1
75,96,83,1
70,86,680,1
99,83,952,0
83,141,75,1
86,82,969,0
97,81,951,0
80,154,949,0
99,87,957,0
77,92,85,1
117,88,961,1
109,90,957,1
73,186,969,0
72,96,83,1
71,84,318,1
100,93,944,0
90,290,951,1
131,86,959,1
129,89,961,1
79,185,962,0
106,96,961,1
99,96,967,0
81,86,88,1
79,96,71,1
100,95,964,0
79,83,671,1
76,92,674,1
77,89,95,1
81,96,82,1
100,91,959,0
76,103,969,0
108,83,952,1
96,82,956,0
119,87,957,1
97,93,964,0
69,80,970,0
73,157,968,0
107,91,964,1
76,87,89,1
99,86,958,0
100,94,961,0
75,72,970,0
100,87,952,0
100,94,957,0
80,85,555,1
85,167,949,0
73,180,969,0
99,95,943,0
76,85,339,1
80,149,969,0
80,91,366,1
107,93,963,1
94,342,955,1
75,87,971,0
99,81,957,0
71,303,966,1
71,82,391,1
99,98,963,0
81,94,89,1
113,87,953,1
115,84,956,1
118,90,949,1
127,89,953,1
100,95,964,0
97,90,962,0
76,93,81,1
92,293,947,1
99,83,952,0
87,191,947,0
100,85,955,0
85,195,948,0
79,305,969,1
73,83,548,1
100,85,954,0
85,188,944,0
78,93,327,1
122,91,953,1
113,93,939,1
100,82,950,0
78,179,967,0
100,95,964,0
75,87,971,0
74,93,478,1
135,84,951,1
75,98,83,1
122,87,957,1
85,174,944,0
82,160,944,0
100,93,944,0
100,83,958,0
75,101,964,0
74,85,963,0
99,80,959,0
97,93,964,0
80,87,284,1
73,84,546,1
84,134,947,0
73,216,970,0
100,82,950,0
134,84,953,1
99,82,955,0
106,102,962,1
123,94,960,1
72,92,87,1
127,96,962,1
108,86,949,1
76,103,969,0
79,147,963,0
75,85,970,0
103,90,953,1
99,96,966,0
99,96,960,0
100,85,954,0
91,201,944,0
114,84,957,1
115,88,949,1
120,86,950,1
98,91,958,0
76,89,395,1
99,98,963,0
84,142,969,0
113,88,959,1
75,86,970,0
80,80,396,1
85,99,74,1
97,84,954,0
107,94,959,1
93,292,950,1
98,94,967,0
87,111,927,0
75,83,474,1
118,90,956,1
91,121,968,0
77,93,86,1
109,98,944,1
99,96,960,0
74,86,469,1
132,90,955,1
124,81,950,1
107,81,957,1
73,85,680,1
127,90,952,1
118,95,958,1
78,98,958,0
71,82,553,1
112,92,955,1
82,193,944,0
77,95,85,1
100,96,942,0
99,94,959,0
89,113,929,0
105,98,966,1
73,94,77,1
69,81,962,0
118,91,956,1
99,90,967,0
76,92,88,1
124,81,949,1
85,140,969,0
98,94,959,0
131,81,952,1
89,113,929,0
98,95,958,0
96,86,957,0
78,300,964,1
100,94,967,0
102,84,952,1
74,85,323,1
100,95,943,0
80,105,79,1
103,84,955,1
85,113,969,0
100,96,961,0
100,83,958,0
99,82,953,0
99,96,960,0
99,100,961,0
98,87,955,0
79,122,953,0
100,91,967,0
82,143,959,0
84,114,968,0
75,86,973,0
99,89,963,0
76,87,82,1
80,87,675,1
105,79,952,1
113,94,950,1
79,122,930,0
100,83,957,0
105,94,939,1
74,91,89,1
98,81,953,0
78,102,966,0
75,87,972,0
70,301,972,1
78,120,945,0
117,90,956,1
100,100,937,0
98,99,967,0
99,100,944,0
115,88,950,1
97,81,952,0
97,92,967,0
81,96,125,1
122,92,960,1
87,213,948,0
105,92,967,1
80,91,387,1
75,92,79,1
100,86,954,0
95,289,948,1
68,276,972,1
82,89,90,1
94,338,927,1
96,83,959,0
119,85,956,1
98,87,955,0
99,93,961,0
101,94,935,1
99,81,959,0
99,85,954,0
100,85,950,0
75,85,969,0
99,83,952,0
92,347,954,1
97,99,965,0
127,101,962,1
80,85,943,0
79,83,549,1
99,86,955,0
99,94,958,0
78,90,88,1
78,157,970,0
100,84,956,0
70,82,970,0
78,99,963,0
73,184,968,0
100,91,967,0
129,90,957,1
98,95,958,0
114,87,959,1
79,88,88,1
100,83,955,0
77,94,119,1
122,89,953,1
100,80,954,0
100,96,961,0
71,82,522,1
75,89,326,1
82,90,91,1
78,117,968,0
91,201,944,0
99,87,957,0
77,84,386,1
89,296,947,1
87,190,946,0
99,102,967,0
97,98,967,0
97,81,951,0
128,92,950,1
117,93,965,1
99,84,954,0
86,130,968,0
119,96,956,1
121,83,955,1
84,127,968,0
100,98,941,0
72,96,86,1
83,103,75,1
76,91,83,1
99,98,941,0
89,113,929,0
121,96,957,1
75,85,971,0
127,84,955,1
76,89,83,1
100,88,957,0
75,85,971,0
85,140,969,0
126,83,954,1
91,337,923,1
126,96,961,1
90,285,946,1
128,81,949,1
99,94,958,0
81,92,86,1
117,89,953,1
77,105,967,0
100,86,957,0
118,92,951,1
77,153,968,0
96,87,954,0
84,184,950,0
99,81,957,0
75,94,280,1
107,92,940,1
100,96,942,0
117,89,952,1
74,94,94,1
79,140,947,0
100,93,944,0
96,80,951,0
97,89,964,0
99,96,967,0
125,97,957,1
97,92,967,0
73,87,88,1
78,96,964,0
85,188,944,0
74,99,84,1
81,100,972,0
119,92,955,1
97,90,962,0
84,83,955,0
80,135,82,1
100,97,967,0
104,92,939,1
116,84,951,1
99,91,942,0
108,84,956,1
97,88,952,0
100,91,964,0
100,86,951,0
97,94,958,0
132,85,953,1
100,82,954,0
99,81,957,0
99,81,950,0
77,107,970,0
81,90,82,1
100,95,938,0
74,84,553,1
73,99,90,1
98,99,966,0
113,93,940,1
113,98,961,1
105,82,950,1
121,87,954,1
91,201,944,0
80,89,86,1
74,99,84,1
105,102,962,1
71,85,975,0
77,89,338,1
122,88,951,1
88,228,948,0
77,89,681,1
78,91,965,0
99,97,964,0
126,92,956,1
100,88,954,0
103,87,955,1
73,100,129,1
100,88,957,0
114,84,957,1
121,88,953,1
90,337,923,1
119,100,962,1
80,96,374,1
116,88,950,1
74,193,969,0
99,80,959,0
97,99,965,0
91,334,928,1
79,88,86,1
107,82,960,1
97,98,965,0
98,98,959,0
105,95,959,1
73,89,677,1
74,93,92,1
100,99,935,0
99,90,967,0
98,86,954,0
124,82,951,1
127,84,951,1
82,139,960,0
99,87,953,0
71,92,471,1
97,81,953,0
87,261,948,1
99,97,961,0
78,115,949,0
79,97,81,1
73,94,94,1
105,82,957,1
76,79,387,1
124,82,950,1
112,98,958,1
87,266,954,1
134,89,950,1
82,100,79,1
98,99,962,0
99,80,951,0
82,118,946,0
92,293,944,1
110,84,949,1
111,88,949,1
88,155,946,0
107,86,955,1
97,81,952,0
96,84,957,0
82,118,946,0
108,100,937,1
113,91,956,1
112,85,957,1
81,96,84,1
94,290,939,1
76,87,470,1
98,94,959,0
85,174,944,0
99,90,966,0
73,91,369,1
109,98,936,1
77,84,381,1
91,201,944,0
83,122,947,0
100,82,954,0
88,155,946,0
124,96,961,1
83,82,961,0
79,97,84,1
85,188,944,0
98,85,959,0
111,83,954,1
80,165,945,0
77,81,550,1
135,89,955,1
78,125,969,0
97,99,965,0
76,137,79,1
98,81,949,0
99,80,959,0
75,85,969,0
78,93,94,1
100,97,938,0
74,193,969,0
96,83,959,0
119,88,957,1
100,92,965,0
83,84,956,0
80,125,962,0
113,88,958,1
96,84,958,0
120,100,959,1
73,162,968,0
78,157,970,0
77,96,83,1
75,85,973,0
70,84,384,1
100,86,951,0
72,91,91,1
122,89,952,1
100,87,951,0
100,89,949,0
74,81,517,1
99,84,952,0
124,89,958,1
70,82,970,0
78,99,676,1
80,125,962,0
95,283,946,1
76,105,71,1
80,177,955,0
77,84,281,1
78,132,81,1
85,195,948,0
106,85,950,1
122,92,962,1
99,84,953,0
100,83,958,0
76,86,961,0
99,126,953,0
84,295,945,1
84,100,78,1
80,88,339,1
92,342,931,1
79,140,947,0
96,88,957,0
99,100,961,0
99,99,958,0
100,97,938,0
79,122,953,0
76,81,552,1
97,96,959,0
83,167,961,0
99,81,950,0
78,179,967,0
124,97,961,1
96,347,954,1
112,87,952,1
77,85,89,1
83,84,956,0
98,91,958,0
99,93,961,0
98,89,961,0
84,165,948,0
69,81,962,0
99,80,959,0
76,91,82,1
99,97,964,0
80,165,945,0
97,100,964,0
100,84,956,0
74,95,91,1
76,97,81,1
98,99,967,0
118,80,956,1
76,96,681,1
122,101,955,1
90,265,946,1
105,87,956,1
75,87,972,0
73,162,968,0
96,87,954,0
82,97,86,1
78,111,969,0
99,89,957,0
73,157,968,0
97,81,951,0
73,149,969,0
121,81,954,1
116,97,941,1
73,216,970,0
99,91,940,0
128,87,950,1
106,82,951,1
100,80,957,0
80,90,129,1
74,84,320,1
88,299,951,1
78,80,554,1
125,85,952,1
98,81,953,0
109,100,960,1
131,85,958,1
123,83,955,1
83,82,959,0
99,98,960,0
122,87,956,1
99,102,967,0
100,89,956,0
72,91,126,1
74,82,960,0
73,274,969,1
100,94,958,0
106,98,939,1
74,82,960,0
81,100,972,0
82,143,959,0
75,97,969,0
72,79,393,1
75,89,684,1
79,91,125,1
75,95,95,1
130,92,950,1
100,87,952,0
85,292,949,1
78,95,122,1
69,296,966,1
98,98,959,0
128,99,961,1
80,90,278,1
117,85,953,1
99,86,958,0
99,97,966,0
89,298,954,1
100,90,954,0
79,121,929,0
99,87,957,0
131,90,958,1
89,338,952,1
115,102,957,1
77,105,967,0
69,81,962,0
78,91,965,0
69,81,962,0
98,83,956,0
119,90,950,1
92,335,925,1
78,91,85,1
74,85,963,0
82,95,85,1
83,268,950,1
83,83,959,0
99,94,960,0
73,97,80,1
82,87,81,1
100,90,943,0
108,86,949,1
79,100,125,1
112,91,951,1
97,99,965,0
92,340,949,1
78,141,75,1
69,269,965,1
102,90,968,1
94,292,946,1
115,89,952,1
82,154,948,0
107,87,952,1
83,117,927,0
125,88,957,1
100,93,960,0
78,92,469,1
76,300,967,1
84,129,947,0
79,91,90,1
99,86,960,0
69,81,970,0
72,92,91,1
112,85,959,1
90,103,963,0
98,87,956,0
100,92,965,0
104,86,953,1
87,136,79,1
70,81,970,0
87,335,922,1
74,80,524,1
78,89,964,0
100,94,961,0
77,89,282,1
99,81,957,0
111,95,940,1
74,83,318,1
71,88,553,1
79,85,324,1
73,165,969,0
75,306,973,1
82,93,86,1
97,96,959,0
98,91,962,0
73,216,970,0
99,94,958,0
85,271,945,1
97,339,948,1
99,82,949,0
132,89,959,1
80,82,548,1
100,91,967,0
106,98,935,1
76,84,959,0
77,89,88,1
96,85,958,0
82,87,89,1
78,98,958,0
100,93,944,0
96,86,957,0
98,83,954,0
73,99,92,1
117,97,965,1
83,84,956,0
72,93,470,1
88,155,946,0
111,100,959,1
97,345,950,1
124,93,963,1
98,89,955,0
86,81,970,0
121,94,961,1
80,127,966,0
85,140,75,1
72,84,687,1
83,135,71,1
85,113,969,0
99,89,957,0
74,82,549,1
110,97,932,1
89,337,932,1
81,93,81,1
104,88,949,1
99,89,959,0
77,94,88,1
79,92,94,1
81,97,78,1
97,96,959,0
99,94,965,0
104,79,958,1
82,106,78,1
92,283,939,1
80,165,945,0
83,125,948,0
104,95,940,1
93,339,948,1
97,99,958,0
119,94,953,1
122,86,957,1
70,83,390,1
81,86,87,1
71,81,689,1
118,83,949,1
83,117,927,0
79,140,947,0
91,201,944,0
98,95,960,0
99,98,967,0
99,96,958,0
119,86,954,1
83,83,959,0
120,99,963,1
100,97,965,0
73,81,678,1
78,93,88,1
121,93,963,1
73,85,960,0
99,91,940,0
69,80,969,0
87,191,947,0
70,301,972,1
98,89,961,0
73,80,554,1
81,96,125,1
99,94,941,0
89,290,938,1
98,81,953,0
99,98,958,0
105,84,957,1
84,142,969,0
76,91,125,1
105,98,958,1
78,125,969,0
82,92,85,1
114,88,958,1
108,96,936,1
83,156,946,0
98,95,958,0
94,284,941,1
89,400,951,1
115,85,958,1
98,99,967,0
84,268,946,1
104,95,936,1
117,90,956,1
97,82,958,0
99,98,965,0
122,92,958,1
78,135,73,1
79,103,76,1
87,336,922,1
98,89,954,0
87,268,951,1
116,85,953,1
77,86,470,1
119,87,958,1
107,85,952,1
83,139,71,1
97,94,967,0
123,81,954,1
91,121,968,0
100,98,941,0
97,81,952,0
80,105,78,1
83,140,73,1
125,85,951,1
119,91,952,1
122,90,953,1
121,98,964,1
81,97,79,1
117,87,956,1
85,167,949,0
83,167,961,0
87,140,81,1
122,101,957,1
79,87,515,1
75,85,970,0
80,90,94,1
87,139,82,1
77,85,319,1
73,92,81,1
83,156,946,0
113,97,943,1
99,96,958,0
93,336,927,1
76,105,970,0
79,84,677,1
104,99,966,1
100,94,958,0
97,93,964,0
98,89,966,0
72,300,970,1
98,91,966,0
91,268,952,1
77,120,943,0
99,84,954,0
105,88,956,1
99,81,955,0
82,91,86,1
100,91,957,0
134,88,948,1
100,81,950,0
77,134,943,0
105,86,950,1
97,99,958,0
93,285,938,1
73,89,87,1
116,100,939,1
98,81,958,0
100,85,954,0
107,98,967,1
79,85,277,1
74,87,473,1
123,87,960,1
83,82,959,0
98,80,957,0
121,96,957,1
78,114,945,0
99,90,966,0
106,99,960,1
97,92,967,0
77,104,78,1
99,85,950,0
100,96,960,0
84,164,946,0
71,89,469,1
77,80,396,1
94,395,943,1
99,95,965,0
121,89,953,1
86,262,949,1
77,86,962,0
104,79,958,1
82,143,959,0
70,82,969,0
133,89,954,1
77,88,89,1
134,89,951,1
99,82,953,0
81,147,965,0
100,86,954,0
99,97,964,0
115,83,955,1
78,152,968,0
91,118,930,0
125,86,956,1
134,84,951,1
79,119,969,0
125,87,956,1
116,93,950,1
99,97,964,0
99,82,952,0
104,99,968,1
80,95,84,1
73,82,379,1
100,80,957,0
80,85,339,1
79,82,676,1
80,103,73,1
98,89,962,0
81,96,77,1
75,86,287,1
73,149,969,0
99,89,959,0
83,135,79,1
115,92,956,1
100,86,951,0
88,214,948,0
98,89,958,0
76,86,87,1
99,99,961,0
72,305,970,1
81,114,946,0
106,84,953,1
70,81,970,0
100,83,950,0
123,91,955,1
72,97,129,1
71,86,473,1
98,83,954,0
80,100,79,1
75,92,91,1
97,99,965,0
75,160,969,0
96,85,956,0
99,98,944,0
85,141,80,1
122,91,954,1
80,88,396,1
85,97,79,1
129,95,963,1
100,94,940,0
74,85,673,1
74,82,548,1
